Timestamp,IP,Reason,Action
2024-11-25 21:53:50,53.153.77.110,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,53.153.77.110,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,53.153.77.110,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,53.153.77.110,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,53.153.77.110,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,53.153.77.110,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,53.153.77.110,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,53.153.77.110,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,dbec:1865:b626:d9d4:2d67:2c0f:6fd4:f41,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,5.91.180.90,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,177:d754:26ac:9bfe:4c15:724f:7bc6:169e,Restricts access to admin pages.,block
2024-11-25 21:53:50,177:d754:26ac:9bfe:4c15:724f:7bc6:169e,Detects credentials passed in URL.,block
2024-11-25 21:53:50,150.101.20.65,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,150.101.20.65,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,18.192.222.152,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,2.20.1.155,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,f990:2a1f:a5e:1ddb:f117:3837:dae0:2fbc,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,12.97.177.2,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,12.97.177.2,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,176.35.235.167,Blocks access to .git directories.,block
2024-11-25 21:53:50,f495:619e:73e0:e86b:2bcb:ad2b:f43a:2b2b,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,f495:619e:73e0:e86b:2bcb:ad2b:f43a:2b2b,Detects XSS payloads.,block
2024-11-25 21:53:50,125.24.33.109,Blocks access to .git directories.,block
2024-11-25 21:53:50,19.55.123.67,Blocks access to .git directories.,block
2024-11-25 21:53:50,84.28.99.89,Blocks access to sensitive files.,block
2024-11-25 21:53:50,c8f8:b98e:4224:9bdc:b568:e99c:863c:acca,Blocks access to sensitive files.,block
2024-11-25 21:53:50,129.74.203.161,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,173.224.150.229,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,173.224.150.229,Detects XSS payloads.,block
2024-11-25 21:53:50,91.238.207.176,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,6390:37b6:491d:f254:da1a:f33e:70ca:5fdd,Restricts access to admin pages.,block
2024-11-25 21:53:50,6390:37b6:491d:f254:da1a:f33e:70ca:5fdd,Blocks access to sensitive files.,block
2024-11-25 21:53:50,162.231.175.246,Restricts access to admin pages.,block
2024-11-25 21:53:50,162.231.175.246,Blocks access to sensitive files.,block
2024-11-25 21:53:50,10eb:b5a8:8b9a:7888:f53d:7351:139b:58e7,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,58.130.100.59,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,58.130.100.59,Restricts access to admin pages.,block
2024-11-25 21:53:50,43c7:ffaf:5001:d465:93e7:d1de:74e:abd2,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,43c7:ffaf:5001:d465:93e7:d1de:74e:abd2,Detects XSS payloads.,block
2024-11-25 21:53:50,2ff5:6979:a3d4:209f:b4ad:332b:1252:e3fd,Blocks access to sensitive files.,block
2024-11-25 21:53:50,3e35:bb84:6ed3:febe:c87f:9f9f:dc61:1c48,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,63.242.100.60,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,63.242.100.60,Detects XSS payloads.,block
2024-11-25 21:53:50,137.162.142.24,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,25.208.31.210,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,1fbe:d264:f863:2f7d:ba24:4fea:3510:3b35,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,d28f:1e90:e84d:d2a2:30e:7d8b:548f:5c8b,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,3387:5751:8226:b4c2:bacd:4bc8:9e30:2dba,Detects XSS payloads.,block
2024-11-25 21:53:50,89.63.166.30,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,89.63.166.30,Detects XSS payloads.,block
2024-11-25 21:53:50,219.246.54.79,Blocks access to sensitive files.,block
2024-11-25 21:53:50,125.127.182.123,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,211.65.180.17,Restricts access to admin pages.,block
2024-11-25 21:53:50,211.65.180.17,Detects credentials passed in URL.,block
2024-11-25 21:53:50,54.112.189.106,Blocks access to .git directories.,block
2024-11-25 21:53:50,185.143.22.186,Blocks access to sensitive files.,block
2024-11-25 21:53:50,52.35.191.226,Detects XSS payloads.,block
2024-11-25 21:53:50,baed:631e:daa6:2b35:af72:2607:68cd:e28c,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,baed:631e:daa6:2b35:af72:2607:68cd:e28c,Restricts access to admin pages.,block
2024-11-25 21:53:50,4032:2cd7:e0fa:8ba8:d3e2:cc8c:3e09:d533,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,73e5:f78a:d9af:c2b5:665f:ada5:5c6d:de1,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,73e5:f78a:d9af:c2b5:665f:ada5:5c6d:de1,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,a60a:eaec:5704:d6b2:d151:6120:ffb3:9eed,Blocks access to sensitive files.,block
2024-11-25 21:53:50,139.111.165.125,Blocks access to .git directories.,block
2024-11-25 21:53:50,194.232.22.36,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,124.40.67.193,Restricts access to admin pages.,block
2024-11-25 21:53:50,124.40.67.193,Blocks access to sensitive files.,block
2024-11-25 21:53:50,2107:eb6e:7854:cf48:cdc8:2d7e:7969:9c92,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,130.125.229.238,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,179.143.165.40,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,179.143.165.40,Restricts access to admin pages.,block
2024-11-25 21:53:50,210.55.150.179,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,e09:28e6:90b2:2b71:5440:c92:47cd:9b84,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,44.234.138.75,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,194.254.137.226,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,222.30.33.183,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,222.30.33.183,Detects XSS payloads.,block
2024-11-25 21:53:50,76.209.171.125,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,133.157.216.48,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,133.157.216.48,Detects XSS payloads.,block
2024-11-25 21:53:50,134.36.45.66,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,8640:43c5:69fd:e6d1:9070:c931:3ac2:4e2,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,8640:43c5:69fd:e6d1:9070:c931:3ac2:4e2,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,96.152.27.237,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,96.152.27.237,Detects XSS payloads.,block
2024-11-25 21:53:50,215.173.246.58,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,181.37.150.112,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,2ef6:9acb:359c:de93:61da:466a:e7ac:6d13,Detects XSS payloads.,block
2024-11-25 21:53:50,30.28.231.62,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,30.28.231.62,Detects XSS payloads.,block
2024-11-25 21:53:50,a86b:e0ed:4d9f:5ea7:58a0:ae76:8b82:a20e,Detects XSS payloads.,block
2024-11-25 21:53:50,a1c:4699:b916:2511:e72d:743:fdc5:e9a4,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,f09d:87f0:9691:d2e7:c5b2:444c:15d1:bad9,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,f09d:87f0:9691:d2e7:c5b2:444c:15d1:bad9,Detects XSS payloads.,block
2024-11-25 21:53:50,95.130.38.51,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,28.193.11.81,Blocks access to .git directories.,block
2024-11-25 21:53:50,143.4.1.39,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,185.60.226.17,Restricts access to admin pages.,block
2024-11-25 21:53:50,185.60.226.17,Detects credentials passed in URL.,block
2024-11-25 21:53:50,123.147.31.210,Restricts access to admin pages.,block
2024-11-25 21:53:50,123.147.31.210,Detects credentials passed in URL.,block
2024-11-25 21:53:50,ade8:1828:9c5e:c8ee:3d80:a5a4:5077:6c3a,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,752c:8f07:92d:d983:ff3:52bf:c0d1:2b9a,Detects XSS payloads.,block
2024-11-25 21:53:50,38.110.176.108,Restricts access to admin pages.,block
2024-11-25 21:53:50,38.110.176.108,Detects credentials passed in URL.,block
2024-11-25 21:53:50,129.250.178.34,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,13.235.167.220,Blocks access to sensitive files.,block
2024-11-25 21:53:50,171.40.165.112,Detects Null Byte Injection.,block
2024-11-25 21:53:50,136.249.239.13,Blocks access to .git directories.,block
2024-11-25 21:53:50,202.206.239.71,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,144.43.7.43,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,28.75.189.25,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,28.75.189.25,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,56.58.167.36,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,c5d:8cd3:aa98:479c:5ac9:24c9:e653:48f7,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,c5d:8cd3:aa98:479c:5ac9:24c9:e653:48f7,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,56.172.84.231,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,56.172.84.231,Detects XSS payloads.,block
2024-11-25 21:53:50,160.141.161.154,Blocks access to sensitive files.,block
2024-11-25 21:53:50,75.152.152.23,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,75.152.152.23,Detects XSS payloads.,block
2024-11-25 21:53:50,197.186.169.178,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,197.186.169.178,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,102.145.201.152,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,102.145.201.152,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,72.173.8.11,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,128.103.139.186,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,71b4:966f:d15:e420:8752:7dd8:8ec8:3db5,Restricts access to admin pages.,block
2024-11-25 21:53:50,71b4:966f:d15:e420:8752:7dd8:8ec8:3db5,Blocks access to sensitive files.,block
2024-11-25 21:53:50,78.243.195.239,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,78.243.195.239,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,91.196.180.109,Blocks access to sensitive files.,block
2024-11-25 21:53:50,14.218.135.38,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,14.218.135.38,Detects XSS payloads.,block
2024-11-25 21:53:50,348e:9c17:d5fb:35b7:3aae:1338:a32b:156b,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,154.244.130.33,Detects Null Byte Injection.,block
2024-11-25 21:53:50,8.22.220.208,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,14.137.2.7,Detects XSS payloads.,block
2024-11-25 21:53:50,119.127.167.78,Detects XSS payloads.,block
2024-11-25 21:53:50,980b:88d2:feb9:6cf6:1ef8:f6cb:ab5b:3c5f,Blocks access to sensitive files.,block
2024-11-25 21:53:50,86.90.168.201,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,15.149.221.187,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,15.149.221.187,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,190.121.155.124,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,190.121.155.124,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,88.190.191.62,Restricts access to admin pages.,block
2024-11-25 21:53:50,88.190.191.62,Blocks access to sensitive files.,block
2024-11-25 21:53:50,111.55.169.136,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,14.227.188.198,Blocks access to .git directories.,block
2024-11-25 21:53:50,26.158.117.152,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,129.250.178.34,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,129.250.178.34,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,f182:f8d0:7530:11cc:8f21:a8a5:d681:9992,Blocks access to .git directories.,block
2024-11-25 21:53:50,6438:5542:d463:638f:6ee9:199a:c0:3a68,Detects XSS payloads.,block
2024-11-25 21:53:50,160.28.253.227,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,189.69.74.46,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,189.69.74.46,Restricts access to admin pages.,block
2024-11-25 21:53:50,126.39.7.18,Blocks access to .git directories.,block
2024-11-25 21:53:50,32.105.128.140,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,6.159.2.170,Restricts access to admin pages.,block
2024-11-25 21:53:50,6.159.2.170,Detects credentials passed in URL.,block
2024-11-25 21:53:50,136.64.69.85,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,62.233.82.185,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,62.233.82.185,Detects XSS payloads.,block
2024-11-25 21:53:50,202.206.239.71,Blocks access to sensitive files.,block
2024-11-25 21:53:50,66.170.211.253,Restricts access to admin pages.,block
2024-11-25 21:53:50,66.170.211.253,Detects credentials passed in URL.,block
2024-11-25 21:53:50,7.197.100.227,Blocks access to sensitive files.,block
2024-11-25 21:53:50,199.206.0.48,Restricts access to admin pages.,block
2024-11-25 21:53:50,199.206.0.48,Detects credentials passed in URL.,block
2024-11-25 21:53:50,209.158.28.49,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,209.158.28.49,Detects XSS payloads.,block
2024-11-25 21:53:50,118.230.151.177,Blocks access to sensitive files.,block
2024-11-25 21:53:50,116.254.36.200,Restricts access to admin pages.,block
2024-11-25 21:53:50,116.254.36.200,Detects credentials passed in URL.,block
2024-11-25 21:53:50,132.107.158.218,Blocks access to sensitive files.,block
2024-11-25 21:53:50,4.26.213.8,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,4.26.213.8,Detects XSS payloads.,block
2024-11-25 21:53:50,58.137.66.13,Detects Null Byte Injection.,block
2024-11-25 21:53:50,222.246.146.103,Detects XSS payloads.,block
2024-11-25 21:53:50,146.239.91.195,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,211.230.166.64,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,211.230.166.64,Detects XSS payloads.,block
2024-11-25 21:53:50,36.223.218.4,Blocks access to .git directories.,block
2024-11-25 21:53:50,183.10.210.197,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,183.10.210.197,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,79.160.10.219,Blocks access to .git directories.,block
2024-11-25 21:53:50,108.211.228.176,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,222.30.33.183,Restricts access to admin pages.,block
2024-11-25 21:53:50,222.30.33.183,Blocks access to sensitive files.,block
2024-11-25 21:53:50,192.19.249.147,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,192.19.249.147,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,91.230.102.90,Restricts access to admin pages.,block
2024-11-25 21:53:50,91.230.102.90,Blocks access to sensitive files.,block
2024-11-25 21:53:50,208.150.99.181,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,e02a:6bf3:786:4c3a:6ec5:eb55:8f10:7d57,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,208.150.99.181,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,3868:429e:4d73:3470:6df0:787d:e180:6e34,Blocks access to sensitive files.,block
2024-11-25 21:53:50,60.58.65.121,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,177.109.141.79,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,77.221.81.254,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,77.221.81.254,Detects XSS payloads.,block
2024-11-25 21:53:50,144.189.52.91,Detects Null Byte Injection.,block
2024-11-25 21:53:50,130.119.37.169,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,130.119.37.169,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,111.146.85.99,Detects Null Byte Injection.,block
2024-11-25 21:53:50,129.53.13.62,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,dacb:7f35:282e:4e95:43b6:e7ec:9323:e51f,Detects XSS payloads.,block
2024-11-25 21:53:50,26.7.63.121,Blocks access to sensitive files.,block
2024-11-25 21:53:50,1fd8:1db1:ae5b:633e:481:d630:8160:8f94,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,1fd8:1db1:ae5b:633e:481:d630:8160:8f94,Detects XSS payloads.,block
2024-11-25 21:53:50,41.248.255.237,Detects XSS payloads.,block
2024-11-25 21:53:50,57.59.211.222,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,57.59.211.222,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,9fc3:ec0b:527e:f334:a346:2e3d:68c4:24dd,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,142.29.120.96,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,87.44.127.19,Blocks access to sensitive files.,block
2024-11-25 21:53:50,208.150.99.181,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,129.53.13.62,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,132.50.71.3,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,132.50.71.3,Restricts access to admin pages.,block
2024-11-25 21:53:50,93.224.123.232,Detects XSS payloads.,block
2024-11-25 21:53:50,218.83.247.217,Detects XSS payloads.,block
2024-11-25 21:53:50,96.152.27.237,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,222.30.33.183,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,208.150.99.181,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,208.254.32.147,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,a99c:760b:3b26:5fc:46a2:9466:2d4f:743c,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,93.224.123.232,Restricts access to admin pages.,block
2024-11-25 21:53:50,93.224.123.232,Blocks access to sensitive files.,block
2024-11-25 21:53:50,88.40.53.243,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,219.174.86.216,Restricts access to admin pages.,block
2024-11-25 21:53:50,219.174.86.216,Blocks access to sensitive files.,block
2024-11-25 21:53:50,130.80.59.163,Blocks access to sensitive files.,block
2024-11-25 21:53:50,193.134.220.249,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,53.254.234.52,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,55.164.185.79,Restricts access to admin pages.,block
2024-11-25 21:53:50,55.164.185.79,Blocks access to sensitive files.,block
2024-11-25 21:53:50,179.192.152.151,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,179.192.152.151,Detects XSS payloads.,block
2024-11-25 21:53:50,11.148.137.128,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,53.254.234.52,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,53.254.234.52,Detects XSS payloads.,block
2024-11-25 21:53:50,5709:d87:fd4:d05f:43fd:275e:9d76:83e7,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,5709:d87:fd4:d05f:43fd:275e:9d76:83e7,Detects XSS payloads.,block
2024-11-25 21:53:50,141.148.116.60,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,141.148.116.60,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,212.38.130.214,Detects XSS payloads.,block
2024-11-25 21:53:50,222.30.33.183,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,118.182.108.246,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,57.175.122.246,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,159.168.200.38,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,103.132.1.94,Detects Null Byte Injection.,block
2024-11-25 21:53:50,171.26.169.53,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,129.53.13.62,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,133.157.216.48,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,133.157.216.48,Restricts access to admin pages.,block
2024-11-25 21:53:50,129.53.13.62,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,42.111.166.153,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,215.72.87.11,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,16.82.184.116,Detects XSS payloads.,block
2024-11-25 21:53:50,159.168.200.38,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,21.166.16.150,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,185.24.37.122,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,185.24.37.122,Restricts access to admin pages.,block
2024-11-25 21:53:50,129.53.13.62,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,c9bc:1673:d86f:4437:83ce:7598:cc81:175,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,130.119.37.169,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,185.24.37.122,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,77.221.81.254,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,77.221.81.254,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,19.143.51.102,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,208.150.99.181,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,208.150.99.181,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,57.175.122.246,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,57.175.122.246,Detects XSS payloads.,block
2024-11-25 21:53:50,208.150.99.181,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,113.169.66.215,Detects XSS payloads.,block
2024-11-25 21:53:50,159.168.200.38,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,7.197.100.227,Blocks access to sensitive files.,block
2024-11-25 21:53:50,172.230.59.15,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,67.148.155.88,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,195.171.155.166,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,185.24.37.122,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,6f38:80d8:1248:f450:c905:e7c1:fc99:4e67,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,130.119.37.169,Detects XSS payloads.,block
2024-11-25 21:53:50,159.168.200.38,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,6244:aa84:e2fe:1e62:eac0:d1ac:12e9:ffc5,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,6244:aa84:e2fe:1e62:eac0:d1ac:12e9:ffc5,Detects XSS payloads.,block
2024-11-25 21:53:50,185.24.37.122,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,32.168.224.172,Restricts access to admin pages.,block
2024-11-25 21:53:50,32.168.224.172,Blocks access to sensitive files.,block
2024-11-25 21:53:50,125.227.246.131,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,185.24.37.122,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,222.30.33.183,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,62.107.99.241,Detects XSS payloads.,block
2024-11-25 21:53:50,fff6:3f18:5b81:5f2a:6300:f491:3aa0:12b2,Detects Null Byte Injection.,block
2024-11-25 21:53:50,195.171.155.166,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,98.197.20.168,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,222.30.33.183,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,203.167.209.206,Detects Null Byte Injection.,block
2024-11-25 21:53:50,106.242.225.175,Blocks access to sensitive files.,block
2024-11-25 21:53:50,96.152.27.237,Blocks access to .git directories.,block
2024-11-25 21:53:50,129.53.13.62,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,185.24.37.122,DoS Pattern Detected,BLOCKED
2024-11-25 21:53:50,12.80.39.252,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,105.142.96.5,Blocks access to sensitive files.,block
2024-11-25 21:53:50,128.49.142.130,Blocks access to sensitive files.,block
2024-11-25 21:53:50,32.248.238.104,Blocks access to .git directories.,block
