ClientIP,ClientRequestHost,ClientRequestMethod,ClientRequestURI,EdgeStartTimestamp,ZoneName,ClientASN,ClientCountry,ClientDeviceType,ClientSrcPort,ClientRequestBytes,ClientRequestPath,ClientRequestReferer,ClientRequestScheme,ClientRequestUserAgent,IsVulnerable,Vulnerabilities
193.90.76.204,walters-thompson.com,GET,/small/day/nation,2024-11-06 22:21:56+00:00,infinitepay.io,266502,in,mobile,46371,4720,/index.php?id=' OR '1'='1,https://kelley.org/,https,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.1),True,Special Characters
185.60.226.17,acosta.com,GET,/technology/cover,2024-11-12 09:47:38+00:00,infinitepay.io,396982,us,tablet,33698,6754,/vulnerable.php?search=<svg onload=alert(1)>,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_9 rv:4.0; cs-CZ) AppleWebKit/533.43.5 (KHTML, like Gecko) Version/5.0 Safari/533.43.5",True,Special Characters
28.75.189.25,acosta.com,GET,/technology/cover,2024-11-14 22:23:20+00:00,infinitepay.io,396982,us,desktop,44650,6556,/api/v1/users?search=; DROP TABLE users;--,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,Special Characters
125.24.33.109,porter.biz,GET,/middle,2024-11-05 16:58:05+00:00,infinitepay.io,26615,in,tablet,42752,3925,/.git/config,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.0),True,Special Characters
57.175.122.246,acosta.com,GET,/movie/rather/to/explain,2024-11-14 01:16:39+00:00,infinitepay.io,396982,us,tablet,55058,6548,/vulnerable.php?search=<svg onload=alert(1)>,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16,True,Special Characters
190.212.52.36,acosta.com,OPTIONS,/last,2024-11-14 02:21:55+00:00,infinitepay.io,396982,us,mobile,36296,5906,/favicon.ico,http://www.owens.com/,https,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.1),True,Special Characters
8.84.119.17,acosta.com,GET,/technology/cover,2024-11-14 00:27:10+00:00,infinitepay.io,396982,us,tablet,56714,6746,/robots.txt,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_9 rv:4.0; cs-CZ) AppleWebKit/533.43.5 (KHTML, like Gecko) Version/5.0 Safari/533.43.5",True,Special Characters
79.204.155.139,acosta.com,GET,/movie/rather/to/explain,2024-11-14 18:29:32+00:00,infinitepay.io,396982,us,desktop,50498,6440,/api/v1/users?search=; DROP TABLE users;--,http://www.hernandez.com/,https,Opera/9.89.(Windows CE; yi-US) Presto/2.9.168 Version/10.00,True,Special Characters
19.55.123.67,porter.biz,GET,/middle,2024-11-05 16:42:13+00:00,infinitepay.io,26615,in,desktop,4811,3912,/.git/config,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; fi-FI) AppleWebKit/533.14.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.14.3",True,Special Characters
221.112.50.103,acosta.com,GET,/guess,2024-11-08 00:53:34+00:00,infinitepay.io,396982,us,tablet,52444,6590,/api/v1/users?search=; DROP TABLE users;--,http://www.hernandez.com/,https,Mozilla/5.0 (Android 2.3.2; Mobile; rv:51.0) Gecko/51.0 Firefox/51.0,True,Special Characters
95.130.38.51,acosta.com,GET,/guess,2024-11-08 18:52:46+00:00,infinitepay.io,396982,us,tablet,50546,6550,"/"";!--""<XSS>=&{()}",https://www.turner.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16,True,Special Characters
24.203.45.79,acosta.com,GET,/seat/great/owner,2024-11-08 04:35:54+00:00,infinitepay.io,396982,us,desktop,45476,5382,/api/v1/users?search=; DROP TABLE users;--,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows 98) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/34.0.803.0 Safari/533.0",True,Special Characters
159.168.200.38,acosta.com,GET,/seat/great/owner,2024-11-08 06:12:11+00:00,infinitepay.io,396982,us,desktop,34892,5381,/api/v1/users?search=; DROP TABLE users;--,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows 98) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/34.0.803.0 Safari/533.0",True,Special Characters
197.186.169.178,acosta.com,GET,/movie/rather/to/explain,2024-11-08 12:16:02+00:00,infinitepay.io,396982,us,desktop,33050,6487,/config.php.bak,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,Special Characters
215.173.246.58,acosta.com,GET,/technology/cover,2024-11-08 02:38:41+00:00,infinitepay.io,396982,us,desktop,60536,6683,/robots.txt,http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 4.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/36.0.852.0 Safari/533.0",True,Special Characters
473d:2094:236f:3dcc:f0f6:305b:da35:7ead,porter.biz,GET,/middle,2024-11-07 20:36:39+00:00,infinitepay.io,28210,in,tablet,35838,3920,/cgi-bin/test-cgi,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.878.0 Safari/535.2",True,Special Characters
7.197.100.227,acosta.com,GET,/movie/rather/to/explain,2024-11-08 12:18:23+00:00,infinitepay.io,396982,us,tablet,48232,6453,/shell.php?cmd=cat%20/etc/passwd,http://www.hernandez.com/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/17.5q9882.0 Mobile/77C565 Safari/532.1",True,Special Characters
159.168.200.38,acosta.com,GET,/guess,2024-11-08 19:46:51+00:00,infinitepay.io,396982,us,desktop,34466,6499,/cgi-bin/test-cgi,http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 4.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/36.0.852.0 Safari/533.0",True,Special Characters
cf52:60d:ac59:f144:f607:b45c:5f9c:492c,walters-thompson.com,GET,/green,2024-11-06 18:15:45+00:00,infinitepay.io,27699,in,mobile,47936,4161,/favicon.ico,https://ruiz-oconnor.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; sk-SK) AppleWebKit/533.45.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.45.1",True,Special Characters
84.28.99.89,porter.biz,GET,/middle,2024-11-07 17:40:13+00:00,infinitepay.io,268886,in,tablet,23444,3885,/robots.txt,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.1),True,Special Characters
128.103.139.186,acosta.com,GET,/guess,2024-11-12 22:31:32+00:00,infinitepay.io,396982,us,tablet,45420,6387,/phpinfo.php,http://www.hernandez.com/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_7 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/9.3p8500.0 Mobile/34U137 Safari/535.2",True,Special Characters
c6db:3ef8:2689:8262:22d:886a:6200:8a3f,walters-thompson.com,GET,/green,2024-11-06 19:14:28+00:00,infinitepay.io,52680,in,mobile,51929,5292,/api/v1/users?search=; DROP TABLE users;--,https://ruiz-oconnor.com/,https,"Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/28.0.835.0 Safari/536.1",True,Special Characters
197.225.62.134,acosta.com,GET,/movie/rather/to/explain,2024-11-12 11:50:53+00:00,infinitepay.io,396982,us,desktop,33072,6469,/.git/config,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,Special Characters
29.134.230.139,acosta.com,GET,/technology/cover,2024-11-12 22:22:02+00:00,infinitepay.io,396982,us,tablet,34528,6744,/index.php?id=' OR '1'='1,http://www.hernandez.com/,https,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/14.0.856.0 Safari/534.0",True,Special Characters
62.233.82.185,acosta.com,GET,/guess,2024-11-13 21:11:42+00:00,infinitepay.io,396982,us,tablet,45874,6609,/api/v1/users?search=; DROP TABLE users;--,http://www.hernandez.com/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_7 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/9.3p8500.0 Mobile/34U137 Safari/535.2",True,Special Characters
57.175.122.246,acosta.com,GET,/movie/rather/to/explain,2024-11-13 17:05:19+00:00,infinitepay.io,396982,us,desktop,44284,6469,/cgi-bin/test-cgi,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/5.0),True,Special Characters
206.228.108.158,acosta.com,GET,/technology/cover,2024-11-13 18:51:47+00:00,infinitepay.io,396982,us,tablet,35176,6742,/shell.php?cmd=cat%20/etc/passwd,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_9 rv:4.0; cs-CZ) AppleWebKit/533.43.5 (KHTML, like Gecko) Version/5.0 Safari/533.43.5",True,Special Characters
98.197.20.168,pearson.com,GET,/want/think/event,2024-11-13 23:22:39+00:00,infinitepay.io,396982,us,desktop,59042,5357,/.git/config,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; gl-ES) AppleWebKit/532.48.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.48.3",True,Special Characters
6.184.51.168,acosta.com,GET,/movie/rather/to/explain,2024-11-09 20:25:34+00:00,infinitepay.io,396982,us,tablet,59666,6462,/.git/config,http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/33.0.890.0 Safari/535.0",True,Special Characters
12.97.177.2,porter.biz,GET,/middle,2024-11-05 10:46:46+00:00,infinitepay.io,28309,in,tablet,50478,3888,/shell.php?cmd=cat%20/etc/passwd,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.0),True,Special Characters
222.30.33.183,acosta.com,PATCH,/last,2024-11-09 15:58:12+00:00,infinitepay.io,396982,us,desktop,50312,6325,/%00%01%02%03%04%05%06%07,http://www.owens.com/,https,Opera/9.21.(X11; Linux i686; gd-GB) Presto/2.9.186 Version/10.00,True,Special Characters
128.103.139.186,acosta.com,GET,/guess,2024-11-09 10:20:44+00:00,infinitepay.io,396982,us,desktop,55292,6514,/reset-password?email=%27%20OR%201=1--,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,Special Characters
11.148.137.128,acosta.com,GET,/guess,2024-11-09 15:50:19+00:00,infinitepay.io,396982,us,desktop,34284,6527,/.git/config,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.0),True,Special Characters
187.109.49.123,acosta.com,GET,/guess,2024-11-09 15:02:30+00:00,infinitepay.io,396982,us,tablet,44758,6523,"/"";!--""<XSS>=&{()}",http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/33.0.890.0 Safari/535.0",True,Special Characters
176.35.235.167,porter.biz,POST,/middle,2024-11-05 05:35:08+00:00,infinitepay.io,269416,in,tablet,22665,3358,/.git/config,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.0),True,Special Characters
190.212.52.36,acosta.com,GET,/guess,2024-11-09 13:00:06+00:00,infinitepay.io,396982,us,tablet,47954,6622,/favicon.ico,http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/33.0.890.0 Safari/535.0",True,Special Characters
125.227.246.131,acosta.com,GET,/guess,2024-11-09 01:01:21+00:00,infinitepay.io,396982,us,tablet,56580,6511,/.git/config,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16,True,Special Characters
105.142.96.5,acosta.com,GET,/guess,2024-11-09 14:18:01+00:00,infinitepay.io,396982,us,desktop,48732,6563,/favicon.ico,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,Special Characters
122.224.10.185,porter.biz,GET,/want/think/event,2024-11-13 14:03:59+00:00,infinitepay.io,52602,in,tablet,59170,3437,/shell.php?cmd=cat%20/etc/passwd,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/61.0.886.0 Safari/535.2",True,Special Characters
206.228.108.158,acosta.com,GET,/movie/rather/to/explain,2024-11-12 17:37:21+00:00,infinitepay.io,396982,us,tablet,43526,6562,/index.php?id=' OR '1'='1,http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/16.0.894.0 Safari/533.0",True,Special Characters
57.112.34.158,acosta.com,GET,/just,2024-11-12 18:02:12+00:00,infinitepay.io,396982,us,desktop,37010,6941,/.git/config,http://johnson.org/,https,Opera/9.21.(X11; Linux i686; gd-GB) Presto/2.9.186 Version/10.00,True,Special Characters
129.53.13.62,acosta.com,GET,/rule/I,2024-11-12 17:52:02+00:00,infinitepay.io,396982,us,desktop,49672,6541,/phpinfo.php,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; gl-ES) AppleWebKit/532.48.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.48.3",True,Special Characters
f182:f8d0:7530:11cc:8f21:a8a5:d681:9992,porter.biz,GET,/want/think/event,2024-11-11 21:31:52+00:00,infinitepay.io,28573,in,tablet,40600,4101,/.git/config,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16,True,Special Characters
206.242.241.175,pearson.com,GET,/want/think/event,2024-11-13 00:35:44+00:00,infinitepay.io,396982,us,tablet,45784,5416,/robots.txt,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.878.0 Safari/535.2",True,Special Characters
7.113.8.157,acosta.com,GET,/technology/cover,2024-11-10 21:18:48+00:00,infinitepay.io,396982,us,desktop,38800,6700,/reset-password?email=%27%20OR%201=1--,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,Special Characters
5.220.16.161,acosta.com,GET,/relate/official/task,2024-11-08 18:41:29+00:00,infinitepay.io,396982,us,desktop,52992,6427,/reset-password?email=%27%20OR%201=1--,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_0 rv:3.0; hr-HR) AppleWebKit/533.5.3 (KHTML, like Gecko) Version/4.1 Safari/533.5.3",True,Special Characters
192.88.206.163,acosta.com,GET,/movie/rather/to/explain,2024-11-10 02:41:12+00:00,infinitepay.io,396982,us,tablet,43040,6562,/cgi-bin/test-cgi,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16,True,Special Characters
221.112.50.103,acosta.com,GET,/technology/cover,2024-11-06 20:57:04+00:00,infinitepay.io,396982,us,desktop,42016,6676,/reset-password?email=%27%20OR%201=1--,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1),True,Special Characters
26.249.70.42,acosta.com,GET,/technology/cover,2024-11-10 12:49:16+00:00,infinitepay.io,396982,us,desktop,34904,6671,/index.php?id=' OR '1'='1,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,Special Characters
158.240.206.108,acosta.com,GET,/technology/cover,2024-11-06 22:13:21+00:00,infinitepay.io,396982,us,tablet,52934,6733,/index.php?id=' OR '1'='1,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/3.0),True,Special Characters
57.112.34.158,acosta.com,GET,/technology/cover,2024-11-06 18:50:30+00:00,infinitepay.io,396982,us,tablet,57610,6733,/config.php.bak,http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/33.0.890.0 Safari/535.0",True,Special Characters
157.117.59.36,reeves.info,GET,/serious/sport/commercial,2024-11-13 14:11:53+00:00,infinitepay.io,212238,us,desktop,54804,3255,/phpinfo.php,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_6 rv:2.0; tl-PH) AppleWebKit/533.29.6 (KHTML, like Gecko) Version/4.1 Safari/533.29.6",True,Special Characters
86.174.39.243,ferrell.biz,GET,/best,2024-11-09 07:42:57+00:00,infinitepay.io,42708,br,desktop,36390,3326,/config.php.bak,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_6 rv:2.0; tl-PH) AppleWebKit/533.29.6 (KHTML, like Gecko) Version/4.1 Safari/533.29.6",True,Special Characters
f019:72f2:a99f:3e95:4036:8880:6ed4:5564,walters-thompson.com,GET,/teacher,2024-11-11 01:42:42+00:00,infinitepay.io,263073,in,mobile,44270,5322,/shell.php?cmd=cat%20/etc/passwd,https://ruiz-oconnor.com/,https,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/5.1),True,Special Characters
8.22.220.208,pearson.com,GET,/want/think/event,2024-11-11 17:10:19+00:00,infinitepay.io,396982,us,desktop,54530,5333,/config.php.bak,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,Special Characters
209.158.28.49,acosta.com,GET,/guess,2024-11-06 16:01:06+00:00,infinitepay.io,396982,us,tablet,38200,6608,"/"";!--""<XSS>=&{()}",http://www.hernandez.com/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/17.5q9882.0 Mobile/77C565 Safari/532.1",True,Special Characters
e25f:e8f3:cea8:3b65:ca93:6989:6b0b:de70,walters-thompson.com,GET,/green,2024-11-05 11:05:11+00:00,infinitepay.io,26615,in,mobile,49636,6052,/config.php.bak,https://ruiz-oconnor.com/,https,Opera/9.38.(Windows NT 11.0; pa-PK) Presto/2.9.173 Version/12.00,True,Special Characters
67.98.132.136,lewis-roberts.biz,GET,/every/money/meeting,2024-11-10 14:17:39+00:00,infinitepay.io,42708,br,desktop,50764,943,"/"";!--""<XSS>=&{()}",http://www.hernandez.com/,http,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_6 rv:2.0; tl-PH) AppleWebKit/533.29.6 (KHTML, like Gecko) Version/4.1 Safari/533.29.6",True,Special Characters
222.60.238.26,marshall-odonnell.net,GET,/small/day/nation,2024-11-10 07:56:02+00:00,infinitepay.io,396982,us,desktop,35801,3774,/%00%01%02%03%04%05%06%07,http://www.hernandez.com/,https,Opera/8.27.(Windows CE; tn-ZA) Presto/2.9.160 Version/10.00,True,Special Characters
156.233.200.235,carroll-torres.com,GET,/party/interesting/American/apply,2024-11-10 05:08:47+00:00,infinitepay.io,14061,us,desktop,5692,3510,/reset-password?email=%27%20OR%201=1--,http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 2.3.7) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/14.0.844.0 Safari/532.1",True,Special Characters
5.148.34.246,beck-allen.info,GET,/small/day/nation,2024-11-10 02:15:16+00:00,infinitepay.io,14061,us,desktop,49266,3251,/%00%01%02%03%04%05%06%07,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.44.3 (KHTML, like Gecko) Version/5.0 Safari/535.44.3",True,Special Characters
121.155.149.8,carroll.biz,POST,/small/day/nation,2024-11-07 10:32:20+00:00,infinitepay.io,34343,cn,desktop,33708,13137,/config.php.bak,http://www.hernandez.com/,https,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_6; rv:1.9.6.20) Gecko/5838-08-09 07:19:00.621902 Firefox/3.8,True,Special Characters
14.253.221.112,marshall-odonnell.net,GET,/consider/almost/listen,2024-11-07 22:35:05+00:00,infinitepay.io,396982,us,desktop,35856,3226,"/"";!--""<XSS>=&{()}",http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_3 rv:2.0; lb-LU) AppleWebKit/535.1.3 (KHTML, like Gecko) Version/4.0 Safari/535.1.3",True,Special Characters
124.150.167.219,porter.biz,GET,/middle,2024-11-07 21:05:21+00:00,infinitepay.io,28126,in,desktop,52824,3940,/cgi-bin/test-cgi,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,Special Characters
1100:2ba1:2620:c3f8:f46c:60eb:f002:c491,walters-thompson.com,GET,/small/day/nation,2024-11-11 18:14:30+00:00,infinitepay.io,262354,in,mobile,57780,5081,/cgi-bin/test-cgi,https://ruiz-oconnor.com/,https,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/51.0.857.0 Safari/534.2",True,Special Characters
166.104.120.50,marshall-odonnell.net,POST,/small/day/nation,2024-11-08 02:45:57+00:00,infinitepay.io,50525,gb,desktop,54582,13126,/config.php.bak,http://www.hernandez.com/,https,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_6; rv:1.9.6.20) Gecko/5838-08-09 07:19:00.621902 Firefox/3.8,True,Special Characters
129.250.178.34,pearson.com,GET,/want/think/event,2024-11-11 13:14:43+00:00,infinitepay.io,396982,us,tablet,38858,5392,/shell.php?cmd=cat%20/etc/passwd,http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/33.0.890.0 Safari/535.0",True,Special Characters
117.200.193.5,brown.net,POST,/idea/many/rule/hold,2024-11-06 21:26:56+00:00,infinitepay.io,396982,us,desktop,43952,6241,/cgi-bin/test-cgi,http://www.hernandez.com/,https,Opera/8.90.(Windows 98; th-TH) Presto/2.9.181 Version/11.00,True,Special Characters
192.19.249.147,acosta.com,GET,/movie/rather/to/explain,2024-11-10 14:20:50+00:00,infinitepay.io,396982,us,tablet,37994,6377,/cgi-bin/test-cgi,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.878.0 Safari/535.2",True,Special Characters
181.213.103.91,acosta.com,GET,/deal,2024-11-05 22:21:22+00:00,infinitepay.io,396982,us,tablet,53080,6536,/cgi-bin/test-cgi,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.0),True,Special Characters
196.9.231.148,acosta.com,GET,/technology/cover,2024-11-05 16:26:08+00:00,infinitepay.io,396982,us,tablet,52798,6651,/%00%01%02%03%04%05%06%07,http://www.hernandez.com/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/17.5q9882.0 Mobile/77C565 Safari/532.1",True,Special Characters
134.226.226.202,acosta.com,GET,/movie/rather/to/explain,2024-11-05 22:56:06+00:00,infinitepay.io,396982,us,tablet,33844,6423,/favicon.ico,http://www.hernandez.com/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/17.5q9882.0 Mobile/77C565 Safari/532.1",True,Special Characters
185.24.37.122,acosta.com,GET,/guess,2024-11-07 13:01:14+00:00,infinitepay.io,396982,us,tablet,34016,6499,/api/v1/users?search=; DROP TABLE users;--,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.878.0 Safari/535.2",True,Special Characters
26.249.70.42,acosta.com,GET,/technology/cover,2024-11-10 15:21:16+00:00,infinitepay.io,396982,us,desktop,44218,6679,/api/v1/users?search=; DROP TABLE users;--,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,Special Characters
195.171.155.166,acosta.com,GET,/technology/cover,2024-11-05 12:38:33+00:00,infinitepay.io,396982,us,desktop,56874,6701,/robots.txt,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; fi-FI) AppleWebKit/533.14.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.14.3",True,Special Characters
62.233.82.185,acosta.com,GET,/movie/rather/to/explain,2024-11-05 14:54:06+00:00,infinitepay.io,396982,us,tablet,37222,6450,/shell.php?cmd=cat%20/etc/passwd,http://www.hernandez.com/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/17.5q9882.0 Mobile/77C565 Safari/532.1",True,Special Characters
733f:a08:f3c8:344a:e5cb:878f:e37d:42f7,walters-thompson.com,GET,/green,2024-11-11 23:41:48+00:00,infinitepay.io,28126,in,mobile,46862,6807,/reset-password?email=%27%20OR%201=1--,https://ruiz-oconnor.com/,https,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.1),True,Special Characters
155.142.12.248,walters-thompson.com,GET,/green,2024-11-06 20:52:49+00:00,infinitepay.io,61729,in,mobile,59977,6299,/.git/config,https://ruiz-oconnor.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_7 rv:6.0; tl-PH) AppleWebKit/532.31.5 (KHTML, like Gecko) Version/4.0.1 Safari/532.31.5",True,Special Characters
9e5c:daad:b4b5:8fb6:208b:eb11:e4ed:62e3,walters-thompson.com,GET,/green,2024-11-11 15:51:18+00:00,infinitepay.io,264436,in,mobile,45700,6085,/config.php.bak,https://ruiz-oconnor.com/,https,Opera/9.32.(X11; Linux i686; sk-SK) Presto/2.9.164 Version/12.00,True,Special Characters
